date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:52:56	31598/31598	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-7b6e%22	https://freshcart.codescandy.com/assets/images/svg-graphics/signin-g.svg	freshcart.codescandy.com/assets/images/svg-graphics/signin-g.svg	(from https://freshcart.codescandy.com/pages/signin.html)
18:52:57	432/432	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82a-1b0%22	https://freshcart.codescandy.com/assets/js/vendors/password.js	freshcart.codescandy.com/assets/js/vendors/password.js	(from https://freshcart.codescandy.com/pages/signin.html)
18:52:58	129829/129829	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-1fb25%22	https://freshcart.codescandy.com/assets/images/svg-graphics/signup-g.svg	freshcart.codescandy.com/assets/images/svg-graphics/signup-g.svg	(from https://freshcart.codescandy.com/pages/signup.html)
18:52:59	29015/29015	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-7157%22	https://freshcart.codescandy.com/assets/images/svg-graphics/fp-g.svg	freshcart.codescandy.com/assets/images/svg-graphics/fp-g.svg	(from https://freshcart.codescandy.com/pages/forgot-password.html)
18:53:00	1441/1441	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-5a1%22	https://freshcart.codescandy.com/assets/images/svg-graphics/visa.svg	freshcart.codescandy.com/assets/images/svg-graphics/visa.svg	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
18:53:01	1368/1368	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-558%22	https://freshcart.codescandy.com/assets/images/svg-graphics/mastercard.svg	freshcart.codescandy.com/assets/images/svg-graphics/mastercard.svg	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
18:53:02	4825/4825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-12d9%22	https://freshcart.codescandy.com/assets/images/svg-graphics/discover.svg	freshcart.codescandy.com/assets/images/svg-graphics/discover.svg	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
18:53:03	5916/5916	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-171c%22	https://freshcart.codescandy.com/assets/images/svg-graphics/americanexpress.svg	freshcart.codescandy.com/assets/images/svg-graphics/americanexpress.svg	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
18:53:04	2699/2699	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-a8b%22	https://freshcart.codescandy.com/assets/images/svg-graphics/paypal.svg	freshcart.codescandy.com/assets/images/svg-graphics/paypal.svg	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
18:53:05	103811/103811	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82b-19583%22	https://freshcart.codescandy.com/assets/libs/inputmask/dist/jquery.inputmask.min.js	freshcart.codescandy.com/assets/libs/inputmask/dist/jquery.inputmask.min.js	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
18:53:06	72/72	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82a-48%22	https://freshcart.codescandy.com/assets/js/vendors/inputmask.js	freshcart.codescandy.com/assets/js/vendors/inputmask.js	(from https://freshcart.codescandy.com/pages/account-payment-method.html)
18:53:06	59806/59806	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-e99e%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-5.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-5.jpg	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:08	76342/76342	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-12a36%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-2.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-2.jpg	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:09	68570/68570	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-10bda%22	https://freshcart.codescandy.com/dashboard/products.html	freshcart.codescandy.com/dashboard/products.html	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:10	65739/65739	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-100cb%22	https://freshcart.codescandy.com/dashboard/categories.html	freshcart.codescandy.com/dashboard/categories.html	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:11	63317/63317	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-f755%22	https://freshcart.codescandy.com/dashboard/order-list.html	freshcart.codescandy.com/dashboard/order-list.html	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:12	57856/57856	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-e200%22	https://freshcart.codescandy.com/dashboard/order-single.html	freshcart.codescandy.com/dashboard/order-single.html	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:13	60611/60611	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-ecc3%22	https://freshcart.codescandy.com/dashboard/vendor-grid.html	freshcart.codescandy.com/dashboard/vendor-grid.html	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:14	72722/72722	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-11c12%22	https://freshcart.codescandy.com/dashboard/customers.html	freshcart.codescandy.com/dashboard/customers.html	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:15	71906/71906	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-118e2%22	https://freshcart.codescandy.com/dashboard/reviews.html	freshcart.codescandy.com/dashboard/reviews.html	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:16	507605/507605	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-7bed5%22	https://freshcart.codescandy.com/assets/libs/apexcharts/dist/apexcharts.min.js	freshcart.codescandy.com/assets/libs/apexcharts/dist/apexcharts.min.js	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:17	2924/2924	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82a-b6c%22	https://freshcart.codescandy.com/assets/js/vendors/chart.js	freshcart.codescandy.com/assets/js/vendors/chart.js	(from https://freshcart.codescandy.com/dashboard/index.html)
18:53:18	1380/1380	---MCZ	200	added ('OK')	text/css	etag:W/%226474a82c-564%22	https://freshcart.codescandy.com/assets/libs/prismjs/themes/prism-okaidia.min.css	freshcart.codescandy.com/assets/libs/prismjs/themes/prism-okaidia.min.css	(from https://freshcart.codescandy.com/docs/index.html)
18:53:19	18603/18603	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-48ab%22	https://freshcart.codescandy.com/docs/environment-setup.html	freshcart.codescandy.com/docs/environment-setup.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:20	19841/19841	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-4d81%22	https://freshcart.codescandy.com/docs/working-with-gulp.html	freshcart.codescandy.com/docs/working-with-gulp.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:21	18014/18014	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-465e%22	https://freshcart.codescandy.com/docs/compiled-files.html	freshcart.codescandy.com/docs/compiled-files.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:22	33637/33637	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-8365%22	https://freshcart.codescandy.com/docs/file-structure.html	freshcart.codescandy.com/docs/file-structure.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:23	23701/23701	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-5c95%22	https://freshcart.codescandy.com/docs/resources-assets.html	freshcart.codescandy.com/docs/resources-assets.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:24	96969/96969	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-17ac9%22	https://freshcart.codescandy.com/docs/typography.html	freshcart.codescandy.com/docs/typography.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:25	30914/30914	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-78c2%22	https://freshcart.codescandy.com/docs/colors.html	freshcart.codescandy.com/docs/colors.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:26	18420/18420	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-47f4%22	https://freshcart.codescandy.com/docs/shadows.html	freshcart.codescandy.com/docs/shadows.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:27	15831/15831	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-3dd7%22	https://freshcart.codescandy.com/docs/icons.html	freshcart.codescandy.com/docs/icons.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:28	221323/221323	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-3608b%22	https://freshcart.codescandy.com/docs/components/card.html	freshcart.codescandy.com/docs/components/card.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:29	39261/39261	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-995d%22	https://freshcart.codescandy.com/docs/components/counter.html	freshcart.codescandy.com/docs/components/counter.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:29	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:23:29%20GMT	https://freshcart.codescandy.com/docs/components/cta.html	freshcart.codescandy.com/docs/components/cta.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:31	515241/515241	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-7dca9%22	https://freshcart.codescandy.com/docs/components/ecommerce.html	freshcart.codescandy.com/docs/components/ecommerce.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:32	77057/77057	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-12d01%22	https://freshcart.codescandy.com/docs/components/features.html	freshcart.codescandy.com/docs/components/features.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:33	166609/166609	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-28ad1%22	https://freshcart.codescandy.com/docs/components/filter.html	freshcart.codescandy.com/docs/components/filter.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:34	246064/246064	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-3c130%22	https://freshcart.codescandy.com/docs/components/footer.html	freshcart.codescandy.com/docs/components/footer.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:35	90142/90142	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1601e%22	https://freshcart.codescandy.com/docs/components/form.html	freshcart.codescandy.com/docs/components/form.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:36	199595/199595	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-30bab%22	https://freshcart.codescandy.com/docs/components/list.html	freshcart.codescandy.com/docs/components/list.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:37	2544391/2544391	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-26d307%22	https://freshcart.codescandy.com/docs/components/navbar.html	freshcart.codescandy.com/docs/components/navbar.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:38	163516/163516	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-27ebc%22	https://freshcart.codescandy.com/docs/components/review.html	freshcart.codescandy.com/docs/components/review.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:39	106245/106245	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-19f05%22	https://freshcart.codescandy.com/docs/components/sidebar.html	freshcart.codescandy.com/docs/components/sidebar.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:40	300044/300044	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-4940c%22	https://freshcart.codescandy.com/docs/components/slider.html	freshcart.codescandy.com/docs/components/slider.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:41	212186/212186	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-33cda%22	https://freshcart.codescandy.com/docs/components/table.html	freshcart.codescandy.com/docs/components/table.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:42	64996/64996	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-fde4%22	https://freshcart.codescandy.com/docs/accordions.html	freshcart.codescandy.com/docs/accordions.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:43	79094/79094	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-134f6%22	https://freshcart.codescandy.com/docs/alerts.html	freshcart.codescandy.com/docs/alerts.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:44	57629/57629	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-e11d%22	https://freshcart.codescandy.com/docs/badge.html	freshcart.codescandy.com/docs/badge.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:45	32801/32801	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-8021%22	https://freshcart.codescandy.com/docs/breadcrumb.html	freshcart.codescandy.com/docs/breadcrumb.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:46	116630/116630	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1c796%22	https://freshcart.codescandy.com/docs/buttons.html	freshcart.codescandy.com/docs/buttons.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:47	122577/122577	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1ded1%22	https://freshcart.codescandy.com/docs/button-group.html	freshcart.codescandy.com/docs/button-group.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:48	138651/138651	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-21d9b%22	https://freshcart.codescandy.com/docs/card.html	freshcart.codescandy.com/docs/card.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:49	155889/155889	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-260f1%22	https://freshcart.codescandy.com/docs/carousel.html	freshcart.codescandy.com/docs/carousel.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:50	26497/26497	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-6781%22	https://freshcart.codescandy.com/docs/close-button.html	freshcart.codescandy.com/docs/close-button.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:51	78158/78158	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1314e%22	https://freshcart.codescandy.com/docs/collapse.html	freshcart.codescandy.com/docs/collapse.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:52	371340/371340	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-5aa8c%22	https://freshcart.codescandy.com/docs/dropdowns.html	freshcart.codescandy.com/docs/dropdowns.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:53	116525/116525	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1c72d%22	https://freshcart.codescandy.com/docs/list-group.html	freshcart.codescandy.com/docs/list-group.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:54	163230/163230	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-27d9e%22	https://freshcart.codescandy.com/docs/modal.html	freshcart.codescandy.com/docs/modal.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:55	170091/170091	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-2986b%22	https://freshcart.codescandy.com/docs/navs-tabs.html	freshcart.codescandy.com/docs/navs-tabs.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:56	66058/66058	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1020a%22	https://freshcart.codescandy.com/docs/navbar.html	freshcart.codescandy.com/docs/navbar.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:57	89417/89417	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-15d49%22	https://freshcart.codescandy.com/docs/offcanvas.html	freshcart.codescandy.com/docs/offcanvas.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:58	86542/86542	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1520e%22	https://freshcart.codescandy.com/docs/pagination.html	freshcart.codescandy.com/docs/pagination.html	(from https://freshcart.codescandy.com/docs/index.html)
18:53:59	53337/53337	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-d059%22	https://freshcart.codescandy.com/docs/placeholders.html	freshcart.codescandy.com/docs/placeholders.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:00	38059/38059	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-94ab%22	https://freshcart.codescandy.com/docs/popovers.html	freshcart.codescandy.com/docs/popovers.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:01	78620/78620	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1331c%22	https://freshcart.codescandy.com/docs/progress.html	freshcart.codescandy.com/docs/progress.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:02	76983/76983	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-12cb7%22	https://freshcart.codescandy.com/docs/scrollspy.html	freshcart.codescandy.com/docs/scrollspy.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:03	96336/96336	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-17850%22	https://freshcart.codescandy.com/docs/spinners.html	freshcart.codescandy.com/docs/spinners.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:04	284380/284380	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-456dc%22	https://freshcart.codescandy.com/docs/tables.html	freshcart.codescandy.com/docs/tables.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:05	115851/115851	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-1c48b%22	https://freshcart.codescandy.com/docs/toasts.html	freshcart.codescandy.com/docs/toasts.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:06	23022/23022	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-59ee%22	https://freshcart.codescandy.com/docs/tooltips.html	freshcart.codescandy.com/docs/tooltips.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:07	189280/189280	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-2e360%22	https://freshcart.codescandy.com/docs/forms.html	freshcart.codescandy.com/docs/forms.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:08	167945/167945	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-29009%22	https://freshcart.codescandy.com/docs/input-group.html	freshcart.codescandy.com/docs/input-group.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:09	28245/28245	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-6e55%22	https://freshcart.codescandy.com/docs/background.html	freshcart.codescandy.com/docs/background.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:10	44981/44981	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-afb5%22	https://freshcart.codescandy.com/docs/borders.html	freshcart.codescandy.com/docs/borders.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:11	23573/23573	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-5c15%22	https://freshcart.codescandy.com/docs/colored-links.html	freshcart.codescandy.com/docs/colored-links.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:12	18202/18202	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-471a%22	https://freshcart.codescandy.com/docs/opacity.html	freshcart.codescandy.com/docs/opacity.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:13	19751/19751	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-4d27%22	https://freshcart.codescandy.com/docs/ratio.html	freshcart.codescandy.com/docs/ratio.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:14	23950/23950	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-5d8e%22	https://freshcart.codescandy.com/docs/stacks.html	freshcart.codescandy.com/docs/stacks.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:15	29226/29226	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-722a%22	https://freshcart.codescandy.com/docs/text-color.html	freshcart.codescandy.com/docs/text-color.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:16	63034/63034	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-f63a%22	https://freshcart.codescandy.com/docs/text.html	freshcart.codescandy.com/docs/text.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:17	18100/18100	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-46b4%22	https://freshcart.codescandy.com/docs/text-truncation.html	freshcart.codescandy.com/docs/text-truncation.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:18	24249/24249	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-5eb9%22	https://freshcart.codescandy.com/docs/vertical-rule.html	freshcart.codescandy.com/docs/vertical-rule.html	(from https://freshcart.codescandy.com/docs/index.html)
18:54:18	8881/8881	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-22b1%22	https://freshcart.codescandy.com/assets/images/docs/gulp.jpeg	freshcart.codescandy.com/assets/images/docs/gulp.jpg	(from https://freshcart.codescandy.com/docs/index.html)
18:54:20	58198/58198	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-e356%22	https://freshcart.codescandy.com/assets/libs/prismjs/prism.js	freshcart.codescandy.com/assets/libs/prismjs/prism.js	(from https://freshcart.codescandy.com/docs/index.html)
18:54:21	1336/1336	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-538%22	https://freshcart.codescandy.com/assets/libs/prismjs/components/prism-scss.min.js	freshcart.codescandy.com/assets/libs/prismjs/components/prism-scss.min.js	(from https://freshcart.codescandy.com/docs/index.html)
18:54:22	1757/1757	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-6dd%22	https://freshcart.codescandy.com/assets/libs/prismjs/plugins/toolbar/prism-toolbar.min.js	freshcart.codescandy.com/assets/libs/prismjs/plugins/toolbar/prism-toolbar.min.js	(from https://freshcart.codescandy.com/docs/index.html)
18:54:23	1558/1558	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82c-616%22	https://freshcart.codescandy.com/assets/libs/prismjs/plugins/copy-to-clipboard/prism-copy-to-clipboard.min.js	freshcart.codescandy.com/assets/libs/prismjs/plugins/copy-to-clipboard/prism-copy-to-clipboard.min.js	(from https://freshcart.codescandy.com/docs/index.html)
18:54:24	528/528	---MCZ	200	added ('OK')	application/javascript	etag:W/%226474a82a-210%22	https://freshcart.codescandy.com/assets/js/vendors/sidebarMenu.js	freshcart.codescandy.com/assets/js/vendors/sidebarMenu.js	(from https://freshcart.codescandy.com/docs/index.html)
18:54:25	54881/54881	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-d661%22	https://freshcart.codescandy.com/dashboard/add-product.html	freshcart.codescandy.com/dashboard/add-product.html	(from https://freshcart.codescandy.com/dashboard/products.html)
18:54:26	56574/56574	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-dcfe%22	https://freshcart.codescandy.com/dashboard/add-category.html	freshcart.codescandy.com/dashboard/add-category.html	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:27	5285/5285	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-14a5%22	https://freshcart.codescandy.com/assets/images/icons/snacks.svg	freshcart.codescandy.com/assets/images/icons/snacks.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:28	3004/3004	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-bbc%22	https://freshcart.codescandy.com/assets/images/icons/bakery.svg	freshcart.codescandy.com/assets/images/icons/bakery.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:29	4526/4526	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-11ae%22	https://freshcart.codescandy.com/assets/images/icons/baby-food.svg	freshcart.codescandy.com/assets/images/icons/baby-food.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:30	2775/2775	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-ad7%22	https://freshcart.codescandy.com/assets/images/icons/wine.svg	freshcart.codescandy.com/assets/images/icons/wine.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:31	4769/4769	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-12a1%22	https://freshcart.codescandy.com/assets/images/icons/toiletries.svg	freshcart.codescandy.com/assets/images/icons/toiletries.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:32	1583/1583	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-62f%22	https://freshcart.codescandy.com/assets/images/icons/dairy.svg	freshcart.codescandy.com/assets/images/icons/dairy.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:33	3302/3302	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-ce6%22	https://freshcart.codescandy.com/assets/images/icons/fish.svg	freshcart.codescandy.com/assets/images/icons/fish.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:34	4658/4658	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-1232%22	https://freshcart.codescandy.com/assets/images/icons/fruit.svg	freshcart.codescandy.com/assets/images/icons/fruit.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:35	3765/3765	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226474a82a-eb5%22	https://freshcart.codescandy.com/assets/images/icons/petfoods.svg	freshcart.codescandy.com/assets/images/icons/petfoods.svg	(from https://freshcart.codescandy.com/dashboard/categories.html)
18:54:36	64234/64234	---MCZ	200	added ('OK')	text/html	etag:W/%226474a82d-faea%22	https://freshcart.codescandy.com/dashboard/vendor-list.html	freshcart.codescandy.com/dashboard/vendor-list.html	(from https://freshcart.codescandy.com/dashboard/vendor-grid.html)
18:54:37	71426/71426	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-11702%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-3.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-3.jpg	(from https://freshcart.codescandy.com/dashboard/customers.html)
18:54:38	66900/66900	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-10554%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-6.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-6.jpg	(from https://freshcart.codescandy.com/dashboard/customers.html)
18:54:38	60437/60437	---M--	200	added ('OK')	image/jpeg	etag:%226474a82a-ec15%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-7.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-7.jpg	(from https://freshcart.codescandy.com/dashboard/customers.html)
18:54:39	56047/56047	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-daef%22	https://freshcart.codescandy.com/assets/images/avatar/avatar-11.jpg	freshcart.codescandy.com/assets/images/avatar/avatar-11.jpg	(from https://freshcart.codescandy.com/dashboard/customers.html)
18:54:40	17902/17902	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-45ee%22	https://freshcart.codescandy.com/assets/images/docs/nodejs.jpeg	freshcart.codescandy.com/assets/images/docs/nodejs.jpg	(from https://freshcart.codescandy.com/docs/environment-setup.html)
18:54:41	14920/14920	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-3a48%22	https://freshcart.codescandy.com/assets/images/docs/sass.jpeg	freshcart.codescandy.com/assets/images/docs/sass.jpg	(from https://freshcart.codescandy.com/docs/environment-setup.html)
18:54:42	10962/10962	---M--	200	added ('OK')	image/jpeg	etag:%226474a82b-2ad2%22	https://freshcart.codescandy.com/assets/images/docs/bootstrap.jpeg	freshcart.codescandy.com/assets/images/docs/bootstrap.jpg	(from https://freshcart.codescandy.com/docs/environment-setup.html)
18:54:43	83800/83800	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Oct%202023%2013:24:43%20GMT	https://freshcart.codescandy.com/docs/components/shop-single.html	freshcart.codescandy.com/docs/components/shop-single.html	(from https://freshcart.codescandy.com/docs/components/card.html)
